5456: 0.026384, 0.030749 avg, 0.001000 rate, 4.573826 seconds, 349184 images
5457: 0.027703, 0.030445 avg, 0.001000 rate, 4.605504 seconds, 349248 images
5458: 0.024458, 0.029846 avg, 0.001000 rate, 4.577297 seconds, 349312 images
5459: 0.023870, 0.029249 avg, 0.001000 rate, 4.576343 seconds, 349376 images
5460: 0.026623, 0.028986 avg, 0.001000 rate, 4.577082 seconds, 349440 images
5461: 0.024668, 0.028554 avg, 0.001000 rate, 4.433169 seconds, 349504 images
5462: 0.034581, 0.029157 avg, 0.001000 rate, 4.577014 seconds, 349568 images
5463: 0.023565, 0.028598 avg, 0.001000 rate, 4.574433 seconds, 349632 images
5464: 0.023169, 0.028055 avg, 0.001000 rate, 4.578835 seconds, 349696 images
5465: 0.024126, 0.027662 avg, 0.001000 rate, 4.575680 seconds, 349760 images
5466: 0.023993, 0.027295 avg, 0.001000 rate, 4.576557 seconds, 349824 images
5467: 0.023846, 0.026950 avg, 0.001000 rate, 4.585452 seconds, 349888 images
5468: 0.024172, 0.026672 avg, 0.001000 rate, 4.575500 seconds, 349952 images
5469: 0.030630, 0.027068 avg, 0.001000 rate, 4.583805 seconds, 350016 images
5470: 0.024322, 0.026794 avg, 0.001000 rate, 4.599398 seconds, 350080 images
5471: 0.028974, 0.027012 avg, 0.001000 rate, 3.521159 seconds, 350144 images
5472: 0.032528, 0.027563 avg, 0.001000 rate, 3.637518 seconds, 350208 images
5473: 0.035543, 0.028361 avg, 0.001000 rate, 3.639313 seconds, 350272 images
5474: 0.027792, 0.028304 avg, 0.001000 rate, 3.639263 seconds, 350336 images
5475: 0.040758, 0.029550 avg, 0.001000 rate, 3.643762 seconds, 350400 images
5476: 0.030867, 0.029681 avg, 0.001000 rate, 3.647276 seconds, 350464 images
5477: 0.025590, 0.029272 avg, 0.001000 rate, 3.653740 seconds, 350528 images
5478: 0.033974, 0.029742 avg, 0.001000 rate, 3.641361 seconds, 350592 images
5479: 0.039417, 0.030710 avg, 0.001000 rate, 3.649714 seconds, 350656 images
5480: 0.033913, 0.031030 avg, 0.001000 rate, 3.645084 seconds, 350720 images
5481: 0.023711, 0.030298 avg, 0.001000 rate, 3.889701 seconds, 350784 images
5482: 0.026060, 0.029874 avg, 0.001000 rate, 4.024748 seconds, 350848 images
5483: 0.022798, 0.029167 avg, 0.001000 rate, 4.022881 seconds, 350912 images
5484: 0.032752, 0.029525 avg, 0.001000 rate, 4.019535 seconds, 350976 images
5485: 0.027355, 0.029308 avg, 0.001000 rate, 4.019286 seconds, 351040 images
5486: 0.030224, 0.029400 avg, 0.001000 rate, 4.043132 seconds, 351104 images
5487: 0.023095, 0.028769 avg, 0.001000 rate, 4.024716 seconds, 351168 images
5488: 0.018351, 0.027728 avg, 0.001000 rate, 4.021859 seconds, 351232 images
5489: 0.018450, 0.026800 avg, 0.001000 rate, 4.028631 seconds, 351296 images
5490: 0.023966, 0.026516 avg, 0.001000 rate, 4.021628 seconds, 351360 images
5491: 0.026235, 0.026488 avg, 0.001000 rate, 5.915655 seconds, 351424 images
5492: 0.025524, 0.026392 avg, 0.001000 rate, 6.117837 seconds, 351488 images
5493: 0.031639, 0.026917 avg, 0.001000 rate, 6.121105 seconds, 351552 images
5494: 0.022839, 0.026509 avg, 0.001000 rate, 6.118347 seconds, 351616 images
5495: 0.027277, 0.026586 avg, 0.001000 rate, 6.121075 seconds, 351680 images
5496: 0.025035, 0.026431 avg, 0.001000 rate, 6.152504 seconds, 351744 images
5497: 0.027905, 0.026578 avg, 0.001000 rate, 6.142690 seconds, 351808 images
5498: 0.029812, 0.026901 avg, 0.001000 rate, 6.118126 seconds, 351872 images
5499: 0.021786, 0.026390 avg, 0.001000 rate, 6.133198 seconds, 351936 images
5500: 0.027906, 0.026542 avg, 0.001000 rate, 6.147159 seconds, 352000 images
5501: 0.029398, 0.026827 avg, 0.001000 rate, 7.203406 seconds, 352064 images
5502: 0.035251, 0.027670 avg, 0.001000 rate, 7.441653 seconds, 352128 images
5503: 0.029844, 0.027887 avg, 0.001000 rate, 7.440867 seconds, 352192 images
5504: 0.022582, 0.027357 avg, 0.001000 rate, 7.452272 seconds, 352256 images
5505: 0.042032, 0.028824 avg, 0.001000 rate, 7.445347 seconds, 352320 images
5506: 0.024290, 0.028371 avg, 0.001000 rate, 7.443696 seconds, 352384 images
5507: 0.034576, 0.028991 avg, 0.001000 rate, 7.456754 seconds, 352448 images
5508: 0.031537, 0.029246 avg, 0.001000 rate, 7.448581 seconds, 352512 images
5509: 0.027709, 0.029092 avg, 0.001000 rate, 7.459377 seconds, 352576 images
5510: 0.024252, 0.028608 avg, 0.001000 rate, 7.451007 seconds, 352640 images
5511: 0.032856, 0.029033 avg, 0.001000 rate, 7.207019 seconds, 352704 images
5512: 0.025784, 0.028708 avg, 0.001000 rate, 7.456691 seconds, 352768 images
5513: 0.025264, 0.028364 avg, 0.001000 rate, 7.448856 seconds, 352832 images
5514: 0.026840, 0.028211 avg, 0.001000 rate, 7.452199 seconds, 352896 images
5515: 0.025516, 0.027942 avg, 0.001000 rate, 7.457323 seconds, 352960 images
5516: 0.024592, 0.027607 avg, 0.001000 rate, 7.448026 seconds, 353024 images
5517: 0.026883, 0.027534 avg, 0.001000 rate, 7.447373 seconds, 353088 images
5518: 0.027531, 0.027534 avg, 0.001000 rate, 7.453900 seconds, 353152 images
5519: 0.026305, 0.027411 avg, 0.001000 rate, 7.449502 seconds, 353216 images
5520: 0.022859, 0.026956 avg, 0.001000 rate, 7.465603 seconds, 353280 images
5521: 0.031899, 0.027450 avg, 0.001000 rate, 7.205672 seconds, 353344 images
5522: 0.027801, 0.027485 avg, 0.001000 rate, 7.452920 seconds, 353408 images
5523: 0.026332, 0.027370 avg, 0.001000 rate, 7.446505 seconds, 353472 images
5524: 0.020312, 0.026664 avg, 0.001000 rate, 7.459647 seconds, 353536 images
5525: 0.023483, 0.026346 avg, 0.001000 rate, 7.451033 seconds, 353600 images
5526: 0.029493, 0.026661 avg, 0.001000 rate, 7.449198 seconds, 353664 images
5527: 0.032658, 0.027260 avg, 0.001000 rate, 7.463464 seconds, 353728 images
5528: 0.025248, 0.027059 avg, 0.001000 rate, 7.451237 seconds, 353792 images
5529: 0.027079, 0.027061 avg, 0.001000 rate, 7.449874 seconds, 353856 images
5530: 0.025991, 0.026954 avg, 0.001000 rate, 7.475723 seconds, 353920 images
5531: 0.029286, 0.027187 avg, 0.001000 rate, 4.430002 seconds, 353984 images
5532: 0.031688, 0.027637 avg, 0.001000 rate, 4.572806 seconds, 354048 images
5533: 0.029790, 0.027853 avg, 0.001000 rate, 4.571826 seconds, 354112 images
5534: 0.027621, 0.027830 avg, 0.001000 rate, 4.574056 seconds, 354176 images
5535: 0.029439, 0.027990 avg, 0.001000 rate, 4.572734 seconds, 354240 images
5536: 0.034885, 0.028680 avg, 0.001000 rate, 4.573975 seconds, 354304 images
5537: 0.030048, 0.028817 avg, 0.001000 rate, 4.583339 seconds, 354368 images
5538: 0.027935, 0.028729 avg, 0.001000 rate, 4.576137 seconds, 354432 images
5539: 0.030082, 0.028864 avg, 0.001000 rate, 4.571291 seconds, 354496 images
5540: 0.039861, 0.029964 avg, 0.001000 rate, 4.585525 seconds, 354560 images
5541: 0.023209, 0.029288 avg, 0.001000 rate, 3.892319 seconds, 354624 images
5542: 0.028456, 0.029205 avg, 0.001000 rate, 4.023642 seconds, 354688 images
5543: 0.038677, 0.030152 avg, 0.001000 rate, 4.022265 seconds, 354752 images
5544: 0.030557, 0.030193 avg, 0.001000 rate, 4.023703 seconds, 354816 images
5545: 0.026424, 0.029816 avg, 0.001000 rate, 4.027184 seconds, 354880 images
5546: 0.028956, 0.029730 avg, 0.001000 rate, 4.035610 seconds, 354944 images
5547: 0.021879, 0.028945 avg, 0.001000 rate, 4.025866 seconds, 355008 images
5548: 0.027068, 0.028757 avg, 0.001000 rate, 4.020926 seconds, 355072 images
5549: 0.026114, 0.028493 avg, 0.001000 rate, 4.030817 seconds, 355136 images
5550: 0.027752, 0.028419 avg, 0.001000 rate, 4.030884 seconds, 355200 images
5551: 0.026408, 0.028218 avg, 0.001000 rate, 3.520428 seconds, 355264 images
5552: 0.022694, 0.027665 avg, 0.001000 rate, 3.638450 seconds, 355328 images
5553: 0.031446, 0.028043 avg, 0.001000 rate, 3.638238 seconds, 355392 images
5554: 0.020895, 0.027329 avg, 0.001000 rate, 3.670264 seconds, 355456 images
5555: 0.030346, 0.027630 avg, 0.001000 rate, 3.638730 seconds, 355520 images
5556: 0.025706, 0.027438 avg, 0.001000 rate, 3.639621 seconds, 355584 images
5557: 0.023464, 0.027040 avg, 0.001000 rate, 3.667450 seconds, 355648 images
5558: 0.032227, 0.027559 avg, 0.001000 rate, 3.669214 seconds, 355712 images
5559: 0.026854, 0.027489 avg, 0.001000 rate, 3.640076 seconds, 355776 images
5560: 0.023925, 0.027132 avg, 0.001000 rate, 3.637797 seconds, 355840 images
5561: 0.051156, 0.029535 avg, 0.001000 rate, 2.295072 seconds, 355904 images
5562: 0.050536, 0.031635 avg, 0.001000 rate, 2.388394 seconds, 355968 images
5563: 0.048007, 0.033272 avg, 0.001000 rate, 2.376503 seconds, 356032 images
5564: 0.079152, 0.037860 avg, 0.001000 rate, 2.379777 seconds, 356096 images
5565: 0.049185, 0.038993 avg, 0.001000 rate, 2.375484 seconds, 356160 images
5566: 0.049177, 0.040011 avg, 0.001000 rate, 2.377536 seconds, 356224 images
5567: 0.042816, 0.040291 avg, 0.001000 rate, 2.371858 seconds, 356288 images
5568: 0.050348, 0.041297 avg, 0.001000 rate, 2.371155 seconds, 356352 images
5569: 0.069907, 0.044158 avg, 0.001000 rate, 2.370208 seconds, 356416 images
5570: 0.048035, 0.044546 avg, 0.001000 rate, 2.374462 seconds, 356480 images
5571: 0.034158, 0.043507 avg, 0.001000 rate, 2.671323 seconds, 356544 images
5572: 0.032210, 0.042377 avg, 0.001000 rate, 2.749760 seconds, 356608 images
5573: 0.032916, 0.041431 avg, 0.001000 rate, 2.753887 seconds, 356672 images
5574: 0.051849, 0.042473 avg, 0.001000 rate, 2.786309 seconds, 356736 images
5575: 0.033475, 0.041573 avg, 0.001000 rate, 2.774846 seconds, 356800 images
5576: 0.045555, 0.041971 avg, 0.001000 rate, 2.753039 seconds, 356864 images
5577: 0.052137, 0.042988 avg, 0.001000 rate, 2.756613 seconds, 356928 images
5578: 0.044317, 0.043121 avg, 0.001000 rate, 2.756139 seconds, 356992 images
5579: 0.036385, 0.042447 avg, 0.001000 rate, 2.768945 seconds, 357056 images
5580: 0.033225, 0.041525 avg, 0.001000 rate, 2.768110 seconds, 357120 images
5581: 0.050211, 0.042394 avg, 0.001000 rate, 4.766555 seconds, 357184 images
5582: 0.049342, 0.043088 avg, 0.001000 rate, 4.930803 seconds, 357248 images
5583: 0.033687, 0.042148 avg, 0.001000 rate, 4.926838 seconds, 357312 images
5584: 0.031301, 0.041064 avg, 0.001000 rate, 4.931928 seconds, 357376 images
5585: 0.032498, 0.040207 avg, 0.001000 rate, 4.939368 seconds, 357440 images
5586: 0.035765, 0.039763 avg, 0.001000 rate, 4.955805 seconds, 357504 images
5587: 0.045599, 0.040346 avg, 0.001000 rate, 4.937626 seconds, 357568 images
5588: 0.039167, 0.040228 avg, 0.001000 rate, 4.935605 seconds, 357632 images
5589: 0.039956, 0.040201 avg, 0.001000 rate, 4.954934 seconds, 357696 images
5590: 0.032148, 0.039396 avg, 0.001000 rate, 4.936764 seconds, 357760 images
5591: 0.024533, 0.037910 avg, 0.001000 rate, 5.919927 seconds, 357824 images
5592: 0.022035, 0.036322 avg, 0.001000 rate, 6.119291 seconds, 357888 images
5593: 0.042770, 0.036967 avg, 0.001000 rate, 6.119866 seconds, 357952 images
5594: 0.027500, 0.036020 avg, 0.001000 rate, 6.119918 seconds, 358016 images
5595: 0.032712, 0.035689 avg, 0.001000 rate, 6.120150 seconds, 358080 images
5596: 0.033419, 0.035462 avg, 0.001000 rate, 6.142882 seconds, 358144 images
5597: 0.024394, 0.034356 avg, 0.001000 rate, 6.123119 seconds, 358208 images
5598: 0.037865, 0.034707 avg, 0.001000 rate, 6.143888 seconds, 358272 images
5599: 0.034366, 0.034672 avg, 0.001000 rate, 6.128615 seconds, 358336 images
5600: 0.026851, 0.033890 avg, 0.001000 rate, 6.131914 seconds, 358400 images
5601: 0.086041, 0.039105 avg, 0.001000 rate, 2.287300 seconds, 358464 images
5602: 0.095452, 0.044740 avg, 0.001000 rate, 2.362711 seconds, 358528 images
5603: 0.069816, 0.047248 avg, 0.001000 rate, 2.362678 seconds, 358592 images
5604: 0.056279, 0.048151 avg, 0.001000 rate, 2.364543 seconds, 358656 images
5605: 0.053551, 0.048691 avg, 0.001000 rate, 2.363652 seconds, 358720 images
5606: 0.051036, 0.048925 avg, 0.001000 rate, 2.388527 seconds, 358784 images
5607: 0.059471, 0.049980 avg, 0.001000 rate, 2.379420 seconds, 358848 images
5608: 0.055939, 0.050576 avg, 0.001000 rate, 2.382100 seconds, 358912 images
5609: 0.087469, 0.054265 avg, 0.001000 rate, 2.374730 seconds, 358976 images
5610: 0.060205, 0.054859 avg, 0.001000 rate, 2.376900 seconds, 359040 images
5611: 0.079059, 0.057279 avg, 0.001000 rate, 7.200586 seconds, 359104 images
5612: 0.037811, 0.055332 avg, 0.001000 rate, 7.446714 seconds, 359168 images
5613: 0.032773, 0.053076 avg, 0.001000 rate, 7.445784 seconds, 359232 images
5614: 0.039755, 0.051744 avg, 0.001000 rate, 7.455744 seconds, 359296 images
5615: 0.055275, 0.052097 avg, 0.001000 rate, 7.444385 seconds, 359360 images
5616: 0.036714, 0.050559 avg, 0.001000 rate, 7.462930 seconds, 359424 images
5617: 0.074563, 0.052959 avg, 0.001000 rate, 7.446049 seconds, 359488 images
5618: 0.042105, 0.051874 avg, 0.001000 rate, 7.446824 seconds, 359552 images
5619: 0.036820, 0.050369 avg, 0.001000 rate, 7.444489 seconds, 359616 images
5620: 0.032713, 0.048603 avg, 0.001000 rate, 7.454670 seconds, 359680 images
5621: 0.076609, 0.051404 avg, 0.001000 rate, 2.954382 seconds, 359744 images
5622: 0.040939, 0.050357 avg, 0.001000 rate, 3.058782 seconds, 359808 images
5623: 0.067968, 0.052118 avg, 0.001000 rate, 3.056177 seconds, 359872 images
5624: 0.056175, 0.052524 avg, 0.001000 rate, 3.059073 seconds, 359936 images
5625: 0.057777, 0.053049 avg, 0.001000 rate, 3.058106 seconds, 360000 images
5626: 0.064540, 0.054198 avg, 0.001000 rate, 3.056561 seconds, 360064 images
5627: 0.060943, 0.054873 avg, 0.001000 rate, 3.079450 seconds, 360128 images
5628: 0.044598, 0.053845 avg, 0.001000 rate, 3.067230 seconds, 360192 images
5629: 0.048617, 0.053322 avg, 0.001000 rate, 3.066321 seconds, 360256 images
5630: 0.049384, 0.052929 avg, 0.001000 rate, 3.067021 seconds, 360320 images
5631: 0.072974, 0.054933 avg, 0.001000 rate, 2.968093 seconds, 360384 images
5632: 0.051856, 0.054625 avg, 0.001000 rate, 3.063006 seconds, 360448 images
5633: 0.044339, 0.053597 avg, 0.001000 rate, 3.061511 seconds, 360512 images
5634: 0.038947, 0.052132 avg, 0.001000 rate, 3.061032 seconds, 360576 images
5635: 0.040471, 0.050966 avg, 0.001000 rate, 3.057809 seconds, 360640 images
5636: 0.045890, 0.050458 avg, 0.001000 rate, 3.062395 seconds, 360704 images
5637: 0.039962, 0.049408 avg, 0.001000 rate, 3.089654 seconds, 360768 images
5638: 0.050863, 0.049554 avg, 0.001000 rate, 3.064808 seconds, 360832 images
5639: 0.039803, 0.048579 avg, 0.001000 rate, 3.059559 seconds, 360896 images
5640: 0.042405, 0.047961 avg, 0.001000 rate, 3.059449 seconds, 360960 images
5641: 0.045489, 0.047714 avg, 0.001000 rate, 2.963489 seconds, 361024 images
5642: 0.041762, 0.047119 avg, 0.001000 rate, 3.058595 seconds, 361088 images
5643: 0.044060, 0.046813 avg, 0.001000 rate, 3.057054 seconds, 361152 images
5644: 0.033043, 0.045436 avg, 0.001000 rate, 3.059616 seconds, 361216 images
5645: 0.031627, 0.044055 avg, 0.001000 rate, 3.071186 seconds, 361280 images
5646: 0.041345, 0.043784 avg, 0.001000 rate, 3.068636 seconds, 361344 images
5647: 0.030008, 0.042406 avg, 0.001000 rate, 3.062935 seconds, 361408 images
5648: 0.047285, 0.042894 avg, 0.001000 rate, 3.063103 seconds, 361472 images
5649: 0.030806, 0.041685 avg, 0.001000 rate, 3.061617 seconds, 361536 images
5650: 0.027486, 0.040265 avg, 0.001000 rate, 3.071800 seconds, 361600 images
5651: 0.045947, 0.040834 avg, 0.001000 rate, 6.435406 seconds, 361664 images
5652: 0.046695, 0.041420 avg, 0.001000 rate, 6.652791 seconds, 361728 images
5653: 0.037583, 0.041036 avg, 0.001000 rate, 6.651992 seconds, 361792 images
5654: 0.032675, 0.040200 avg, 0.001000 rate, 6.645546 seconds, 361856 images
5655: 0.042217, 0.040402 avg, 0.001000 rate, 6.649150 seconds, 361920 images
5656: 0.027896, 0.039151 avg, 0.001000 rate, 6.642421 seconds, 361984 images
5657: 0.030969, 0.038333 avg, 0.001000 rate, 6.653788 seconds, 362048 images
5658: 0.026938, 0.037194 avg, 0.001000 rate, 6.641874 seconds, 362112 images
5659: 0.028704, 0.036345 avg, 0.001000 rate, 6.658302 seconds, 362176 images
5660: 0.033495, 0.036060 avg, 0.001000 rate, 6.646176 seconds, 362240 images
5661: 0.035634, 0.036017 avg, 0.001000 rate, 4.763117 seconds, 362304 images
5662: 0.035067, 0.035922 avg, 0.001000 rate, 4.928061 seconds, 362368 images
5663: 0.032991, 0.035629 avg, 0.001000 rate, 4.927402 seconds, 362432 images
5664: 0.024879, 0.034554 avg, 0.001000 rate, 4.932818 seconds, 362496 images
5665: 0.032824, 0.034381 avg, 0.001000 rate, 4.931272 seconds, 362560 images
5666: 0.035857, 0.034529 avg, 0.001000 rate, 4.939740 seconds, 362624 images
5667: 0.033598, 0.034435 avg, 0.001000 rate, 4.944294 seconds, 362688 images
5668: 0.034061, 0.034398 avg, 0.001000 rate, 4.937781 seconds, 362752 images
5669: 0.025179, 0.033476 avg, 0.001000 rate, 4.940156 seconds, 362816 images
5670: 0.026469, 0.032775 avg, 0.001000 rate, 4.932363 seconds, 362880 images
5671: 0.063643, 0.035862 avg, 0.001000 rate, 2.285632 seconds, 362944 images
5672: 0.051651, 0.037441 avg, 0.001000 rate, 2.380933 seconds, 363008 images
5673: 0.070210, 0.040718 avg, 0.001000 rate, 2.380351 seconds, 363072 images
5674: 0.054051, 0.042051 avg, 0.001000 rate, 2.371018 seconds, 363136 images
5675: 0.055896, 0.043436 avg, 0.001000 rate, 2.371027 seconds, 363200 images
5676: 0.053200, 0.044412 avg, 0.001000 rate, 2.373873 seconds, 363264 images
5677: 0.055698, 0.045541 avg, 0.001000 rate, 2.382072 seconds, 363328 images
5678: 0.050689, 0.046055 avg, 0.001000 rate, 2.369802 seconds, 363392 images
5679: 0.054145, 0.046864 avg, 0.001000 rate, 2.369421 seconds, 363456 images
5680: 0.038858, 0.046064 avg, 0.001000 rate, 2.369210 seconds, 363520 images
5681: 0.080030, 0.049460 avg, 0.001000 rate, 5.918953 seconds, 363584 images
5682: 0.075916, 0.052106 avg, 0.001000 rate, 6.118017 seconds, 363648 images
5683: 0.035854, 0.050481 avg, 0.001000 rate, 6.118759 seconds, 363712 images
5684: 0.033693, 0.048802 avg, 0.001000 rate, 6.119593 seconds, 363776 images
5685: 0.035045, 0.047426 avg, 0.001000 rate, 6.126091 seconds, 363840 images
5686: 0.072970, 0.049981 avg, 0.001000 rate, 6.129316 seconds, 363904 images
5687: 0.101613, 0.055144 avg, 0.001000 rate, 6.145547 seconds, 363968 images
5688: 0.071942, 0.056824 avg, 0.001000 rate, 6.131581 seconds, 364032 images
5689: 0.033828, 0.054524 avg, 0.001000 rate, 6.125804 seconds, 364096 images
5690: 0.020244, 0.051096 avg, 0.001000 rate, 6.122024 seconds, 364160 images
5691: 0.032280, 0.049214 avg, 0.001000 rate, 5.915557 seconds, 364224 images
5692: 0.048935, 0.049187 avg, 0.001000 rate, 6.120511 seconds, 364288 images
5693: 0.049189, 0.049187 avg, 0.001000 rate, 6.121044 seconds, 364352 images
5694: 0.053486, 0.049617 avg, 0.001000 rate, 6.120653 seconds, 364416 images
5695: 0.062077, 0.050863 avg, 0.001000 rate, 6.124966 seconds, 364480 images
5696: 0.056014, 0.051378 avg, 0.001000 rate, 6.121247 seconds, 364544 images
5697: 0.042268, 0.050467 avg, 0.001000 rate, 6.117413 seconds, 364608 images
5698: 0.043218, 0.049742 avg, 0.001000 rate, 6.131161 seconds, 364672 images
5699: 0.033085, 0.048076 avg, 0.001000 rate, 6.151017 seconds, 364736 images
5700: 0.034217, 0.046690 avg, 0.001000 rate, 6.128430 seconds, 364800 images
5701: 0.040102, 0.046031 avg, 0.001000 rate, 4.423818 seconds, 364864 images
5702: 0.038192, 0.045248 avg, 0.001000 rate, 4.576132 seconds, 364928 images
5703: 0.035715, 0.044294 avg, 0.001000 rate, 4.571733 seconds, 364992 images
5704: 0.033862, 0.043251 avg, 0.001000 rate, 4.573003 seconds, 365056 images
5705: 0.040035, 0.042929 avg, 0.001000 rate, 4.573903 seconds, 365120 images
5706: 0.035190, 0.042155 avg, 0.001000 rate, 4.575453 seconds, 365184 images
5707: 0.032987, 0.041239 avg, 0.001000 rate, 4.573557 seconds, 365248 images
5708: 0.035307, 0.040645 avg, 0.001000 rate, 4.575933 seconds, 365312 images
5709: 0.026335, 0.039214 avg, 0.001000 rate, 4.573411 seconds, 365376 images
5710: 0.030618, 0.038355 avg, 0.001000 rate, 4.592320 seconds, 365440 images
5711: 0.037455, 0.038265 avg, 0.001000 rate, 2.956654 seconds, 365504 images
5712: 0.039620, 0.038400 avg, 0.001000 rate, 3.058972 seconds, 365568 images
5713: 0.043004, 0.038861 avg, 0.001000 rate, 3.060349 seconds, 365632 images
5714: 0.040448, 0.039019 avg, 0.001000 rate, 3.058952 seconds, 365696 images
5715: 0.025282, 0.037646 avg, 0.001000 rate, 3.062323 seconds, 365760 images
5716: 0.027516, 0.036633 avg, 0.001000 rate, 3.060581 seconds, 365824 images
5717: 0.036936, 0.036663 avg, 0.001000 rate, 3.085209 seconds, 365888 images
5718: 0.041974, 0.037194 avg, 0.001000 rate, 3.064491 seconds, 365952 images
5719: 0.031919, 0.036667 avg, 0.001000 rate, 3.063838 seconds, 366016 images
5720: 0.027491, 0.035749 avg, 0.001000 rate, 3.066055 seconds, 366080 images
5721: 0.032479, 0.035422 avg, 0.001000 rate, 3.890693 seconds, 366144 images
5722: 0.028233, 0.034703 avg, 0.001000 rate, 4.021572 seconds, 366208 images
5723: 0.026249, 0.033858 avg, 0.001000 rate, 4.021393 seconds, 366272 images
5724: 0.027233, 0.033195 avg, 0.001000 rate, 4.022913 seconds, 366336 images
5725: 0.026278, 0.032504 avg, 0.001000 rate, 4.024984 seconds, 366400 images
5726: 0.049733, 0.034227 avg, 0.001000 rate, 4.026768 seconds, 366464 images
5727: 0.042206, 0.035024 avg, 0.001000 rate, 4.027622 seconds, 366528 images
5728: 0.027300, 0.034252 avg, 0.001000 rate, 4.034267 seconds, 366592 images
5729: 0.025459, 0.033373 avg, 0.001000 rate, 4.028977 seconds, 366656 images
5730: 0.028787, 0.032914 avg, 0.001000 rate, 4.023073 seconds, 366720 images
5731: 0.034930, 0.033116 avg, 0.001000 rate, 4.426806 seconds, 366784 images
5732: 0.027247, 0.032529 avg, 0.001000 rate, 4.574490 seconds, 366848 images
5733: 0.023124, 0.031588 avg, 0.001000 rate, 4.577881 seconds, 366912 images
5734: 0.039607, 0.032390 avg, 0.001000 rate, 4.573965 seconds, 366976 images
5735: 0.026952, 0.031846 avg, 0.001000 rate, 4.576011 seconds, 367040 images
5736: 0.027913, 0.031453 avg, 0.001000 rate, 4.581582 seconds, 367104 images
5737: 0.034239, 0.031732 avg, 0.001000 rate, 4.591694 seconds, 367168 images
5738: 0.026660, 0.031224 avg, 0.001000 rate, 4.580720 seconds, 367232 images
5739: 0.027011, 0.030803 avg, 0.001000 rate, 4.578371 seconds, 367296 images
5740: 0.033486, 0.031071 avg, 0.001000 rate, 4.585196 seconds, 367360 images
5741: 0.026993, 0.030664 avg, 0.001000 rate, 4.767496 seconds, 367424 images
5742: 0.024925, 0.030090 avg, 0.001000 rate, 4.926952 seconds, 367488 images
5743: 0.025394, 0.029620 avg, 0.001000 rate, 4.950908 seconds, 367552 images
5744: 0.035602, 0.030218 avg, 0.001000 rate, 4.947487 seconds, 367616 images
5745: 0.026130, 0.029810 avg, 0.001000 rate, 4.931334 seconds, 367680 images
5746: 0.023237, 0.029152 avg, 0.001000 rate, 4.933142 seconds, 367744 images
5747: 0.024473, 0.028684 avg, 0.001000 rate, 4.930848 seconds, 367808 images
5748: 0.030300, 0.028846 avg, 0.001000 rate, 4.955085 seconds, 367872 images
5749: 0.026813, 0.028643 avg, 0.001000 rate, 4.936171 seconds, 367936 images
5750: 0.023639, 0.028142 avg, 0.001000 rate, 4.942033 seconds, 368000 images
5751: 0.032077, 0.028536 avg, 0.001000 rate, 7.206161 seconds, 368064 images
5752: 0.029960, 0.028678 avg, 0.001000 rate, 7.447075 seconds, 368128 images
5753: 0.024605, 0.028271 avg, 0.001000 rate, 7.441181 seconds, 368192 images
5754: 0.028940, 0.028338 avg, 0.001000 rate, 7.444850 seconds, 368256 images
5755: 0.032146, 0.028719 avg, 0.001000 rate, 7.455346 seconds, 368320 images
5756: 0.032462, 0.029093 avg, 0.001000 rate, 7.447592 seconds, 368384 images
5757: 0.028399, 0.029024 avg, 0.001000 rate, 7.449327 seconds, 368448 images
5758: 0.026927, 0.028814 avg, 0.001000 rate, 7.451604 seconds, 368512 images
5759: 0.025519, 0.028484 avg, 0.001000 rate, 7.443083 seconds, 368576 images
5760: 0.028822, 0.028518 avg, 0.001000 rate, 7.448164 seconds, 368640 images
5761: 0.070614, 0.032728 avg, 0.001000 rate, 2.669248 seconds, 368704 images
5762: 0.053863, 0.034841 avg, 0.001000 rate, 2.759285 seconds, 368768 images
5763: 0.033604, 0.034718 avg, 0.001000 rate, 2.750647 seconds, 368832 images
5764: 0.039253, 0.035171 avg, 0.001000 rate, 2.754790 seconds, 368896 images
5765: 0.037585, 0.035413 avg, 0.001000 rate, 2.753044 seconds, 368960 images
5766: 0.039821, 0.035853 avg, 0.001000 rate, 2.757349 seconds, 369024 images
5767: 0.038750, 0.036143 avg, 0.001000 rate, 2.764857 seconds, 369088 images
5768: 0.049031, 0.037432 avg, 0.001000 rate, 2.757970 seconds, 369152 images
5769: 0.049004, 0.038589 avg, 0.001000 rate, 2.765947 seconds, 369216 images
5770: 0.039016, 0.038632 avg, 0.001000 rate, 2.763129 seconds, 369280 images
5771: 0.039149, 0.038683 avg, 0.001000 rate, 4.428881 seconds, 369344 images
5772: 0.037665, 0.038582 avg, 0.001000 rate, 4.573803 seconds, 369408 images
5773: 0.028043, 0.037528 avg, 0.001000 rate, 4.573871 seconds, 369472 images
5774: 0.039472, 0.037722 avg, 0.001000 rate, 4.573268 seconds, 369536 images
5775: 0.029835, 0.036933 avg, 0.001000 rate, 4.575446 seconds, 369600 images
5776: 0.037289, 0.036969 avg, 0.001000 rate, 4.570981 seconds, 369664 images
5777: 0.032628, 0.036535 avg, 0.001000 rate, 4.592288 seconds, 369728 images
5778: 0.025793, 0.035461 avg, 0.001000 rate, 4.579325 seconds, 369792 images
5779: 0.028055, 0.034720 avg, 0.001000 rate, 4.576110 seconds, 369856 images
5780: 0.031786, 0.034427 avg, 0.001000 rate, 4.596164 seconds, 369920 images
